epoch,train_loss,val_acc,seconds
1,0.7920131030536833,0.7,46.655150175094604
2,0.6969810806001936,0.7033333333333334,36.86454391479492
3,0.6673921914327712,0.71,39.24183177947998
4,0.6194051122665405,0.6733333333333333,41.200469970703125
5,0.5998095112187521,0.6733333333333333,37.85790205001831
6,0.555282500357855,0.6733333333333333,43.25244426727295
