epoch,train_loss,val_acc,seconds
1,0.8153584783985501,0.6766666666666666,42.18945908546448
2,0.7207480345453535,0.68,49.33909511566162
3,0.6801830417769296,0.6966666666666667,41.0808310508728
4,0.6551547299112592,0.6866666666666666,44.65738916397095
5,0.6407082026345389,0.6966666666666667,39.12194585800171
6,0.6022819285165696,0.7033333333333334,39.23549509048462
7,0.5749067490441458,0.69,37.28638291358948
8,0.5497055971054804,0.6633333333333333,41.5939519405365
9,0.4850687275046394,0.7,40.342735052108765
