epoch,train_loss,val_acc,seconds
1,0.8067160075051444,0.7,52.19363212585449
2,0.7026764189629328,0.6566666666666666,45.53120994567871
3,0.6659598171143305,0.72,37.441434144973755
4,0.6533944242341178,0.7033333333333334,45.109971046447754
5,0.6136127758593787,0.6933333333333334,44.51612901687622
6,0.5994629825864519,0.6966666666666667,66.67107391357422
