epoch,train_loss,val_acc,seconds
1,0.8011926935967945,0.6233333333333333,48.745457887649536
2,0.7282536452157157,0.6833333333333333,39.68581676483154
3,0.6739293711526053,0.6533333333333333,38.17197299003601
4,0.653364869980585,0.6666666666666666,41.984673738479614
5,0.6164779840196882,0.67,38.758533000946045
